uuid,relation_uuid,orig_id,relation_orig_id,h_1,h_2,lon_1,lon_2,lat_1,lat_2,distance_meters,source,relation_id
12ac5506-225b-4848-a5c2-4d0ba803c2fd,bd036ef3-a3cf-4cb4-b719-386a5e3a8881,2545938902369356,400214264368992,293.6,294.9,-77.032910013534,-77.032875381811,38.906196457487,38.906082226282,13.031942872249855,Mapillary,12ac5506-225b-4848-a5c2-4d0ba803c2fd__bd036ef3-a3cf-4cb4-b719-386a5e3a8881
5feec088-c6a9-435f-88d7-2cc75b0b13b4,a32e9910-a085-4989-9fa1-90b8fffeafd4,757995344864399,309709143928720,321.36,4.0,-77.034517187496,-77.034599892534,38.907620510537,38.907549635389,10.647352141640663,Mapillary,5feec088-c6a9-435f-88d7-2cc75b0b13b4__a32e9910-a085-4989-9fa1-90b8fffeafd4
666c73f1-a5c9-47a1-9aa8-c58770d95a5e,7e317d43-e494-4390-9078-e960368c8854,582066909468384,510155180168568,288.13,266.93,-77.035930432482,-77.035951695182,38.898812145043,38.898933178097,13.562107388192556,Mapillary,666c73f1-a5c9-47a1-9aa8-c58770d95a5e__7e317d43-e494-4390-9078-e960368c8854
82098678-3fef-4160-9c07-7e2b93295f51,b99b6907-8773-4c5f-9b59-88ada5f5086f,137583871742939,884062928810113,275.14,269.8,-77.029587581389,-77.029567115046,38.897460631697,38.897364839151,10.78126571838186,Mapillary,82098678-3fef-4160-9c07-7e2b93295f51__b99b6907-8773-4c5f-9b59-88ada5f5086f
918c50ee-9a58-4a47-a2c7-6ab6b878ef1d,cab99659-3405-4565-84a6-2e69ccd0d87c,170419798355561,1115999438904790,279.27,281.89,-77.035380200272,-77.035392522277,38.898837207933,38.898931625761,10.535850269631387,Mapillary,918c50ee-9a58-4a47-a2c7-6ab6b878ef1d__cab99659-3405-4565-84a6-2e69ccd0d87c
331148f3-63dd-47bc-9701-ab64980a1395,a4497394-e932-47eb-9e83-13effd977405,4378382045518775,774663530079824,0.0,0.1,-77.027917675114,-77.028065766172,38.891494315813,38.891503805644,12.891038676063967,Mapillary,331148f3-63dd-47bc-9701-ab64980a1395__a4497394-e932-47eb-9e83-13effd977405
4dfa4fab-7525-4343-9814-12ffad2f8095,f272d0c5-6788-45c8-9209-5c4ba0a81ff8,1400801050276830,1202630353497365,0.0,355.74,-77.03446924781,-77.034587943105,38.906231805512,38.906305911887,13.17862644665005,Mapillary,4dfa4fab-7525-4343-9814-12ffad2f8095__f272d0c5-6788-45c8-9209-5c4ba0a81ff8
5910f183-694b-4544-b1e1-2472a6be2b3b,78224fe0-3f81-4737-83ef-49decc830a28,2823335991252074,399285451156592,269.9,270.7,-77.029243060942,-77.029331821397,38.902654464635,38.902548573436,14.05218813502366,Mapillary,5910f183-694b-4544-b1e1-2472a6be2b3b__78224fe0-3f81-4737-83ef-49decc830a28
77524a77-8432-45b4-a56f-701d5c0773d9,78224fe0-3f81-4737-83ef-49decc830a28,375460663895135,399285451156592,269.8,270.7,-77.029383629688,-77.029331821397,38.902656355286,38.902548573436,12.781167458134915,Mapillary,77524a77-8432-45b4-a56f-701d5c0773d9__78224fe0-3f81-4737-83ef-49decc830a28
125cb455-d0f2-4bbe-af6e-8977fda0f46b,86f064cf-86f4-4337-b767-7d503c017719,481330796252535,789018835334047,356.84,354.86920166016,-77.034599165128,-77.034481899684,38.90652058963,38.906518974643,10.173046188820924,Mapillary,125cb455-d0f2-4bbe-af6e-8977fda0f46b__86f064cf-86f4-4337-b767-7d503c017719
